"seed","reduction","low","high","mean"
"0",0.164265394210815,0.0813040733337402,0.314584096272786,0.165463129679362
"1",0.176104545593262,0.0813040733337402,0.314584096272786,0.165463129679362
"2",0.156019449234009,0.0813040733337402,0.314584096272786,0.165463129679362
