"holdout","method","energy_mean","energy_min","energy_max","improvement_mean"
"Wound7","Unchanged source",1.47247620612653,1.47247620612653,1.47247620612653,0
"Wound7","Centroid translation",0.667420441063655,0.667420441063655,0.667420441063655,0.546736009528222
"Wound7","Independent bridge",0.928408353224839,0.922441674831502,0.938607211052295,0.369491778976114
"Wound7","Shared flow",0.810959104323838,0.804395468474898,0.823677227507139,0.449254866768182
